Iteration;Lambda;X1;X2;F_x;norm_X
;Rosenbrok;;;;
0;;3;-4;;
1;0,0002;-0,1208;-3,48;1222,47396459422;3,16382563362774
2;0,00529786068004374;0,501813150829513;0,256983074482569;0,250859549583763;3,78849437567948
3;0,00270710831198048;0,50731791503429;0,254185745756211;0,243750518776148;0,00617474509218849
4;0,0269051679959622;0,516164015744755;0,271595854370982;0,236770732062716;0,0195285785391
5;0,00262291236000337;0,521502207474672;0,268883467534753;0,229909445846886;0,0059877653005694
6;0,0287381876598335;0,530511272390528;0,286614193586671;0,223094606636434;0,0198882351400588
7;0,00253871640802625;0,535681357348225;0,283988153735708;0,216471732784444;0,00579878123131465
8;0,0307036314747452;0,544852019946821;0,30204186499783;0,209840998538521;0,0202493837642874
9;0,00243464448795222;0,549815832221165;0,299520478334958;0,203436941726699;0,00556747905237501
10;0,0325366511386165;0,559071789388073;0,317743705253088;0,197103454896375;0,0204391473008366
11;0,0023504485359751;0,563868581764151;0,315307493756124;0,190907723797609;0,0053799947543782
12;0,0347627595654702;0,573283530247979;0,333846491821628;0,18478313640276;0,0207926839110761
13;0,00226625258399798;0,577916066826579;0,331492994963788;0,178776842927025;0,00519608916512482
14;0,0371676899779917;0,587495233652584;0,350350647614995;0,172864180231848;0,0211511583747555
15;0,00221421662396097;0,592027733223133;0,348047863189403;0,167041117685181;0,00508393238229797
16;0,0403765203123012;0,601920409688899;0,367517064108608;0,161180608004602;0,0218383797954131
17;0,00213002067198385;0,606287575607838;0,365298057772368;0,155532311785943;0,0048985842121798
18;0,0432673351570602;0,616348195350664;0,385098185929582;0,149906335878575;0,0222094832144254
19;0,00204582472000673;0,620547321304516;0,382965173062802;0,144431152491218;0,00470981981249381
20;0,0463724167791336;0,630766494551124;0,403086669654292;0,139058533717247;0,0225678117442856
21;0,00199378875996972;0,634864892617779;0,401005034957932;0,13374323963748;0,004596745557658
22;0,0506588565352233;0,645434968355351;0,421816183579879;0,128451531589879;0,023341602517025
23;0,0019095928079926;0,649367489029657;0,41981879334544;0,123288873188929;0,00441070137307834
24;0,0545678380790848;0,660123211678363;0,441001083435284;0,118260344909672;0,0237565776816902
25;0,00185755684795558;0,663955271514456;0,439054947562902;0,113243489000008;0,00429792129071361
26;0,0599563790056204;0,67510142770132;0,461006370226313;0,108309489550429;0,0246191339142885
27;0,00182539685601548;0,678872709841884;0,45909173609158;0,103438303313108;0,00422946720682643
28;0,0671028663225956;0,690603755805323;0,482193636243158;0,0984928892462584;0,0259097516392918
29;0,00174120090403836;0,694211258190481;0,480361861999465;0,0937524317144461;0,00404592020914689
30;0,073370380444351;0,706225433818893;0,504026965138159;0,0890835286726273;0,0265401115784264
31;0,00168916494400135;0,709733841772327;0,502245706324975;0,0844724241642646;0,00393469304104727
32;0,082239369360119;0,722310300415595;0,527019737288532;0,0799074059469126;0,02778344690979
33;0,00163712898396433;0,725720579410253;0,5252884513843;0,0754201675297818;0,00382457235564961
34;0,0931092468824454;0,738955125679924;0,551359936482678;0,0709590034110807;0,0292382549102882
35;0,00158699100999075;0,742272300306288;0,549676056905705;0,0665905222462416;0,00372009380682047
36;0,106949196213101;0,756319265824482;0,577348222809977;0,0622205410009853;0,031033304788612
37;0,00154489303400219;0,759563000312466;0,575701555018319;0,0579623242722365;0,00363776418210729
38;0,125888346419546;0,774728459414547;0,605568244121689;0,0536245791368004;0,0334964217159721
39;0,00147677707799512;0,777848621387787;0,603983940454715;0,0494645589941674;0,00349934691741798
40;0,14871457208389;0,794106925306011;0,636005553028481;0,0453076819597632;0,0359126178121514
41;0,00143467910200656;0,797158453120029;0,634456172993767;0,0412457813626172;0,00342233845370313
42;0,184932893101004;0,815283516997489;0,670144933006065;0,0370988497634437;0,0400275596530369
43;0,0013665631459995;0,818220628259709;0,668653269225766;0,0331129170177811;0,00329418933883739
44;0,236363778064342;0,838571482776906;0,70872882246449;0,0291135972240108;0,0449467156416342
45;0,00132446517001094;0,84145440258153;0,707264840586954;0,0251976511875628;0,0032333372137241
46;0,336535694366949;0,866198846450325;0,755970682089307;0,0211179114210963;0,0546310030919095
47;0,00125634921400387;0,869003300094991;0,754545921650874;0,0171986763789641;0,00314561640255216
48;3,48750534323317;1,07572990540457;1,16131534821315;0,00743288611659949;0,456286374690964
49;0,000899689437998486;1,07718881149775;1,16057391075881;0,00596378536030318;0,00163650129465737
50;0,765948646443206;1,0546349573937;1,11615845993808;0,00450876177484602;0,0498137391344524
51;0,000899689437998486;1,05601819859116;1,11545606041334;0,00314596981817658;0,00155136111293007
52;1,13011676494655;1,03144525732204;1,06713682729143;0,00204994033126043;0,0542086499749376
53;0,000941787413987045;1,03265176812259;1,06652325120161;0,00106849655086764;0,00135356711316144
54;1,69454366934389;1,01076712608805;1,02353372215489;0,000470702911077232;0,0482393735929353
55;0,000967805394005552;1,01148329574853;1,023169142319;0,000132365714504891;0,000803627674569468
56;1,92168793513117;1,0025859439437;1,00573897433948;3,80918487795025E-05;0,0195697119277066
57;0,00100990336999411;1,00280768591707;1,00562578450187;7,88374008009674E-06;0,000248960723996528
58;2,1925857751942;1,00032002251156;1,00073383811184;9,80208653217576E-07;0,00548813344426378
59;0,00100990336999411;1,00035723565105;1,00071491440629;1,27627263575955E-07;4,17483458606502E-05
;Extremum;1,00035723565105;1,00071491440629;1,27627263575955E-07;
