Iteration;Lambda;X1;X2;F_x;norm_X
;x^2 + 2y^2 - x + 2y;;;;
0;;3;3;26;
1;;2,66932838834101;2,17307512076962;3,04881735818263;
2;;3,15835695430615;1,9003439178156;0,819664502776908;
3;;3,0944343869731;1,94222306284536;0,28584047472801;
4;;3,004271358062;1,99748688745938;0,000568496700951002;
5;;3,00067260031;1,99961690813136;1,40830814094303E-05;
6;;2,99950848704596;2,00027015172535;7,52246785980781E-06;
7;;2,99975303490391;2,00012339531934;1,90589902793029E-06;
8;;2,99994758276186;2,00001483551445;8,98471683944024E-08;
9;;3,0000365578108;1,99999168590619;4,45462944529741E-08;
;Extremum;3,0000365578108;1,99999168590619;4,45462944529741E-08;
