Iteration;Lambda;X1;X2;F_x;norm_X
;Himmelblau;;;;
0;;-1,43313698328077;-0,472614668493062;;
1;0,0019095928079926;-0,415847243629764;-0,347545099168697;2142,93770872484;4,98446351916617
2;0,00332629392796568;-0,502784954635655;-0,511373779854074;849,637885541166;2,92931090083611
3;0,00372739771975437;-0,373428535209929;-0,270166126562949;419,195690532022;1,78867207850043
4;0,0042477573201245;-0,207593745114303;-0,244174651729507;248,805892079795;1,20183995868231
5;0,00586735637578667;-0,2277938623772;-0,194756912055247;171,956056157664;0,948615458465738
6;0,0064690120634697;-0,209415664478271;-0,257668535198631;134,000789146432;0,701149500872963
7;0,011918288544035;-0,188390515841942;-0,323611823628388;94,5389563463576;0,970815877286776
8;0,013899239455292;-0,204172999456028;-0,340890119570478;64,5643511871577;0,913143202368148
9;0,0123345762243311;-0,206096252723185;-0,336470207547176;48,3184319593326;0,633146460367315
10;0,0157609345579676;-0,12945701568131;-0,343304042735639;34,2799442173526;0,664865276032566
11;0,0123042084473163;-0,0510554012022209;-0,356281887821748;27,3638940418258;0,412585668189589
12;0,0163969655370687;0,00831251180498974;-0,352903666713404;21,0200252241763;0,456003669357476
13;0,0204383712319704;0,00826443919753078;-0,361059582870774;15,7373275924063;0,464733277979279
14;0,0206956511674912;0,0125514945162831;-0,35999987181183;11,6987727383295;0,408939631932422
15;0,0171688053436312;0,0113825537657766;-0,378676885619394;9,34210659541278;0,284285949310223
16;0,0173278130884065;0,00824052716926391;-0,391913068410767;7,53432590217571;0,250205424717989
17;0,0158216701119973;5,29087116975073E-06;-0,399820790883248;6,43091579401442;0,186934199181665
18;0,0267550214490986;-0,0121670577631893;-0,422042778755557;5,03537490543879;0,273157468794441
19;0,0271767856508851;-0,017733168455424;-0,426462105428611;3,96087989859055;0,241543803378702
20;0,0212709465925626;-0,0330111800908544;-0,425917008476379;3,32269267679978;0,164711617495112
21;0,0215282265280834;-0,0408354834194021;-0,43461277932642;2,82788867675152;0,145910884016174
22;0,0194467881266029;-0,0444932375385428;-0,442820461203171;2,49037165005893;0,114544999736126
23;0,0251533445426891;-0,0582267803322705;-0,445590927103678;2,17241889538383;0,126389394499893
24;0,0236472015662799;-0,0759910309845845;-0,444935920259961;1,93552064336604;0,105760086842636
25;0,0344447440759197;-0,0961049515371902;-0,444561487008303;1,66390541981102;0,136715158672956
26;0,0302818672729586;-0,105528129845268;-0,449557060124567;1,46909662935166;0,108535616088058
27;0,0381217364466433;-0,121898246506376;-0,457498854532543;1,2707912647585;0,122856293013814
28;0,0324151800305572;-0,134903807261173;-0,457343140874015;1,13421660065501;0,0939545522194894
29;0,0345198173493515;-0,142333019383295;-0,454150552416537;1,01518896790648;0,0905378085797361
30;0,0325366511386165;-0,14506533774045;-0,452691357756783;0,923292839317348;0,0772263187128878
31;0,032490253303989;-0,145228068937933;-0,445900557112057;0,849574396744451;0,0690619544683876
32;0,0401049026573782;-0,142455070014378;-0,434317278969278;0,77396831726426;0,0777023628338363
33;0,0427527752860185;-0,143544830969278;-0,417995079820397;0,705355421869664;0,0764158273965264
34;0,0625005029220246;-0,14437507891081;-0,389023696955028;0,616678127892579;0,104995689794711
35;0,0628935916850069;-0,143881430127679;-0,366068834866851;0,536152723439615;0,100379323399519
36;0,0544176915322212;-0,142485423236445;-0,349982791787536;0,47759991197847;0,0795668199537421
37;0,0677388973016966;-0,141652874690434;-0,333397072854647;0,415165706854429;0,0916724098810082
38;0,0517234210689534;-0,142450021283542;-0,326720444948141;0,375069000422582;0,0641768055172574
39;0,052509598594918;-0,141543540647978;-0,317299291172972;0,339224540332649;0,0611540951682404
40;0,0475230076292764;-0,137908201281544;-0,306432889536908;0,311590696719913;0,0510651248452965
41;0,0486272006447916;-0,132984554455278;-0,298158177877158;0,288052331838514;0,0476717566891595
42;0,0343232729678603;-0,131974739256623;-0,292439272165447;0,274475107135711;0,0304088303710862
