Iteration;Lambda;X1;X2;F_x;norm_X
;Rosenbrok;;;;
0;;-2;2;;
1;0,000333126291998991;-1,46499917504962;2,1332505167996;6,09304838287644;0,551345248392462
2;0,045689987965405;-1,45950095016977;2,11036357200743;6,08826759420452;0,0235381120472543
3;0,000511456180001683;-1,45107918319568;2,11238683655277;6,01235357082019;0,00866139471369331
4;0,0529026873579003;-1,43128302546598;2,02990924274059;5,94596363777529;0,0848200527110488
5;0,000566563145999495;-1,42247482388213;2,03202386673763;5,87576178042957;0,00905847944141266
6;0,0521165098319357;-1,40280385490025;1,95014132188858;5,8048567555262;0,0842122210349712
7;0,000566563145999495;-1,39444864327799;1,95214891952244;5,73925477765607;0,00859302097706175
8;0,0464474900525654;-1,37681119644203;1,87872920788967;5,67772444020663;0,0755085000985348
9;0,000566563145999495;-1,36885111114579;1,88064190951937;5,61620079204561;0,00818665899177586
10;0,0417236555439351;-1,35292655245822;1,81430346764108;5,56220622550296;0,0682230198703689
11;0,000621670111997308;-1,34458226374104;1,81630608946876;5,50412976443158;0,00858123816126453
12;0,0415735089970715;-1,32860003204582;1,74973805581657;5,44621743631212;0,0684597314797492
13;0,000621670111997308;-1,32060372053556;1,75165777179647;5,39107468142827;0,00822352158218347
14;0,0378037209570928;-1,30599295589129;1,69077625384364;5,33963007067997;0,0626101722704107
15;0,000655728090000841;-1,29788483624669;1,69272263146713;5,28702758819492;0,00833846448840394
16;0,0365316589988907;-1,28367037742763;1,63351522062873;5,23558342921062;0,0608898048749172
17;0,000655728090000841;-1,27586257797689;1,63538987081378;5,18527271994163;0,00802969772652155
18;0,0335193730460723;-1,26275296590251;1,5807583418569;5,13905832482697;0,0561824339532135
19;0,000710835055998654;-1,2545860468617;1,58271835735954;5,09078338902173;0,00839882297645041
20;0,0335657708806999;-1,24136262785143;1,52764786827468;5,04148413322214;0,0566358329890857
21;0,000710835055998654;-1,23347000434273;1,52954342447435;4,99494144266382;0,00811705852856932
22;0,0309929715254915;-1,22119052063485;1,47840695072749;4,95032661836123;0,0525901575144584
23;0,000744893034002187;-1,21318783662792;1,48032867597658;4,90543211511615;0,00823018707245829
24;0,0301139983302717;-1,20117999463449;1,43033421423483;4,860816282037;0,0514162860792723
25;0,000744893034002187;-1,19342725304057;1,43219632246372;4,81740797956732;0,007973233301383
