Iteration;Lambda;deltaX1;deltaX2;X1;X2;F_x;dF_dX1;dF_dX2;norm_X
;Rosenbrok;;;;;;;;
0;;;;4;4;14409;-19206;2400;
1;0,000341640786499874;0,61209024013772;0,119001385020335;-2,56155294551658;4,8199378875997;316,007150971261;1791,61933915623;348,323121016991;6,61258460787752
2;0,000197368876500715;-0,00111715842148304;-0,000539745500498;-2,20794304943036;4,88868603065404;10,3095951263874;-5,6602562738862;-2,73470422524316;0,360230850682625
3;0,000269504831500294;0,000253689750433471;-0,000334072375803628;-2,2094685158437;4,88794901465262;10,3045295408999;0,941318005399816;-1,23957842961069;0,00169417837449176
4;0,00143467910200656;-0,0039548907248466;-0,00297994272621847;-2,20811802657301;4,88617061738436;10,3028069218082;-2,75663785672715;-2,07707962153396;0,00223305130124801
5;0,000297058314499201;0,00029192156824761;-0,000365461142020264;-2,20893690876841;4,8855536036129;10,3010599787679;0,982707953284354;-1,23026733870883;0,00102531655800192
6;0,00129844718999243;-0,00335339761437358;-0,00264609346020967;-2,20766091438789;4,88395616644402;10,2994710380118;-2,58262148835883;-2,03789070560898;0,00204449680060185
7;0,000297058314499201;0,000280243292822955;-0,00036812092588045;-2,20842810357421;4,88335079406587;10,2978500680294;0,94339487953874;-1,23922108189785;0,000977269135819655
8;0,00140866112198805;-0,00379670890800561;-0,0029070149821728;-2,20709917988472;4,88160515150626;10,2961320083487;-2,69526066187394;-2,06367233168905;0,00219392482059735
9;0,000297058314499201;0,000287045531473861;-0,00036659749680841;-2,20789982947407;4,88099212048173;10,294428777908;0,966293543938605;-1,23409269801602;0,00100838821986702
10;0,00132446517001094;-0,00341340197338531;-0,00269813446813796;-2,20662000733112;4,87935760768664;10,2927868236224;-2,57719270440092;-2,03715018652826;0,00207595202133804
11;0,000297058314499201;0,000279018620473892;-0,000368431891193184;-2,20738558385203;4,87875245528585;10,2911679446465;0,939272213081391;-1,24026789761569;0,000975867223320538
12;0,00143467910200656;-0,00392805801351209;-0,00297531804979575;-2,20603802963683;4,87697306885225;10,2894320455939;-2,73793492079048;-2,07385612966302;0,00223206595847623
13;0,000297058314499201;0,000288858630249003;-0,000366219746220387;-2,20685135596961;4,87635701264586;10,2876952387002;0,97239705522459;-1,23282106019413;0,00102030631333166
14;0,00132446517001094;-0,00344356884377454;-0,00270563132598033;-2,20556344993854;4,87472418409077;10,2860697181962;-2,59996934743562;-2,04281047719661;0,00207962281078838
