Iteration;Lambda;X1;X2;F_x;norm_X
;Rosenbrok;;;;
0;;-2;3;;
1;0,000297058314499201;-1,76057099851364;3,05941166289984;7,78234480441307;0,0684195161323915
2;0,0002;-1,74705417124996;3,06269784460804;7,55733071118545;0,00394087184033506
3;0,000105572809000084;-1,74795089563464;3,06229331962479;7,55607965753265;0,000279001606689868
4;0,000857591462009926;-1,74671175007481;3,06128170164812;7,55499279237477;0,000453664868152335
5;5E-05;-1,7475765944369;3,06097264617984;7,55400557539943;0,000260574254970882
6;0,0170705331528856;-1,73668893908852;3,03724906816717;7,53424343593156;0,00740562191979776
7;0,000386223258500547;-1,7402573928271;3,03561309398956;7,51407617586926;0,00112201135273543
8;-2,5E-05;-1,74050893835868;3,03558064316048;7,51424475536414;7,24851363814119E-05
9;-2,5E-05;-1,74092021301988;3,03550242025709;7,51485189242645;0,000119642262759203
10;-2,5E-05;-1,74192807017716;3,03525324943564;7,5182578734075;0,000296688580062756
11;0,000422291236000337;-1,7398888269559;3,03517387154082;7,51332812440148;0,000583151761955818
12;0,00393554155990242;-1,74012140664128;3,02890954056883;7,5083440054832;0,00179181056885116
13;0,0002;-1,73815960334684;3,02915801729493;7,50385291671908;0,000566096122902085
14;-2,5E-05;-1,73788759862814;3,02927568307584;7,50416883249615;8,48592987738727E-05
15;-2,5E-05;-1,73718707628492;3,02951658368496;7,50587658201172;0,000212114690574022
16;0,000477398201998149;-1,73845410324003;3,02839969668252;7,50294644256215;0,000483648933292771
17;0,00150279505801363;-1,73656761075324;3,02657508586072;7,5007007763872;0,000751597828859847
18;0,0002;-1,73762755695665;3,02595464225916;7,49896739576985;0,000351977010162093
19;5E-05;-1,73727565768337;3,02597710188239;7,49884089019325;0,000101053938402968
20;0,00107801932600118;-1,73783866363033;3,0241153541345;7,49738635798502;0,000557435071950913
21;0,000566563145999495;-1,73632435453137;3,02365846250604;7,49527881336008;0,0004534934144845
22;0,000857591462009926;-1,73701732660936;3,02210744676993;7,49364358220167;0,000487212571562475
23;0,000197368876500715;-1,73611525983576;3,02205600316453;7,49266256901587;0,0002592084413111
24;8,54101966249684E-05;-1,736443946081;3,02182670124097;7,49246712470817;0,00011498962667202
25;0,000141640786499874;-1,73593210428067;3,02175075033033;7,49219768452965;0,000148469248485548
26;0,00199378875996972;-1,73649997461856;3,01844485729895;7,48933974447403;0,000962530896537007
27;0,000477398201998149;-1,73490890211352;3,01815064477249;7,486519340803;0,00046464809930584
28;0,000105572809000084;-1,7353113570032;3,01786798149089;7,48623482854317;0,000141271217140552
29;0,00536218066392395;-1,7308671678661;3,0106896869212;7,47950556268381;0,00242521129534346
30;5E-05;-1,7331043715536;3,00996519043262;7,47384670556672;0,0006771504713894
31;0,00221421662396097;-1,73069356832177;3,00716888826055;7,47077387506414;0,00106299416939066
32;0,000477398201998149;-1,73201004212925;3,00603531764757;7,46769382456925;0,000500705112170387
