Iteration;Lambda;X1;X2;F_x;norm_X
;Himmelblau;;;;
0;;1,40416201203113;-1,49349333717539;;
1;0,00218205663202086;0,639981964043715;-1,16103302727522;1615,12256170261;5,67754534456067
2;0,00243464448795222;0,365226524712292;-1,13013353587164;669,074338629986;2,25453933723573
3;0,0027913042639576;0,340050903448764;-0,979467125208437;368,880458004712;1,47691162120209
4;0,00270710831198048;0,337444608889925;-0,781253927023319;227,021984052948;1,12165192029751
5;0,00397529349609624;0,227315070396774;-0,69750914869835;149,333536977319;1,00092143042584
6;0,00452022114415277;0,169404836340006;-0,663112316744895;98,1263909285282;0,946101393460138
7;0,00441614922407874;0,20269447678651;-0,54288424311486;64,9667521374338;0,816033905003837
8;0,00431207730400471;0,226531676538725;-0,439197157368309;42,3444833418846;0,713711027491802
9;0,00418343733624429;0,204627629573396;-0,303839134518087;28,5833288533886;0,550062321233697
10;0,00525810874384993;0,165800128240839;-0,228374573402323;19,9886626711004;0,456883792036805
11;0,00420800538393068;0,154011989806287;-0,151820166755027;14,5186444914022;0,360492080291679
12;0,00485700495206124;0,111209151586046;-0,120818371014504;11,3494742687555;0,273750551450137
13;0,00387122157602221;0,078532883106887;-0,0843895843513716;9,10404265770667;0,23417533251425
14;0,00519378875996972;0,0657700888570342;-0,0618948851585474;7,64611454064684;0,194768177469544
15;0,00448046920795895;0,072940988471794;-0,051570629559064;6,12654024384601;0,234202195974458
16;0,00540193260011777;0,0631728415093716;-0,056751679516513;5,18929176913829;0,175819707012346
17;0,00597142829586069;0,059838932249313;-0,0563908112613814;4,32501515018945;0,191179475360144
18;0,00776701119973081;0,0547144069710917;-0,0653537211854946;3,33537668691945;0,250993265643732
19;0,00506514879220929;0,0485035343716843;-0,0753730533129665;2,71880980542567;0,174624431470438
20;0,00479268496818103;0,0505264359827821;-0,0759628225339074;2,34914631397814;0,120706283854963
21;0,00601118023205451;0,0508557772167431;-0,0748687498486171;1,98712156221981;0,134369593203365
22;0,00485700495206124;0,0594929149311303;-0,0828518578099764;1,7415069798904;0,102943767907605
23;0,0064690120634697;0,0649321497414964;-0,0908358658671766;1,50335714365534;0,113593345324558
24;0,00994672179195693;0,0671957921854534;-0,10654631760121;1,22290006859251;0,152416505922566
25;0,00540193260011777;0,0690676647320594;-0,119453869172056;1,01530038416189;0,122115554950642
26;0,00519378875996972;0,0705348540275114;-0,1240962625944;0,875684704848394;0,0895825527795486
