Iteration;Lambda;X1;X2;F_x;norm_X
;Rosenbrok;;;;
0;;-2;2;;
1;0,000333126291998991;-1,46499917504962;2,1332505167996;6,09304838287644;0,551345248392462
2;0,100520582501501;-1,45204966045794;2,08311041104823;6,07674797553889;0,0517853273902754
3;6,31091665439993;-1,24602860730641;1,49258060959292;5,40472467689816;0,625435944560692
4;4,06246154617621;-0,896663874605139;0,747917369149838;3,91192847118703;0,822544259066107
5;0,215902477087629;-0,901362169058977;0,810816102913512;3,61544628993995;0,0630739619799524
6;1,453445022703;-0,694856946561178;0,440715879763228;3,04986777577393;0,423814325023064
7;1,84452330891416;-0,529608049981693;0,22226561379689;2,67864683043719;0,273911877291769
8;0,764381174528597;-0,442738238577731;0,214214172919322;2,11460679701372;0,0872421333620679
9;0,634430037665336;-0,2872829719108;0,0542185103956443;1,73726002149704;0,223080595213652
10;1,09923678057431;-0,196845479205083;-0,00572426972391902;1,63021864762701;0,108499202648494
11;3,88712198376815;0,132899911751625;-0,0125901066333069;0,843383897382157;0,329816862173023
12;0,213500132337812;0,121341930284761;0,0108566927883526;0,773535504828713;0,0261407601019538
13;2,05355660097221;0,282003333470686;0,0548058181895408;0,576627359176435;0,166564138088605
14;2,80187579938547;0,445539818011533;0,169388577357631;0,392206947913066;0,199683225320885
15;0,360458733301802;0,459923966589413;0,214005014243547;0,292294664168783;0,0468778217359276
16;1,19768177843893;0,579553513462674;0,320329709916747;0,200963476005599;0,160050521383407
17;1,81779815616868;0,67332212581267;0,432157153947349;0,151685888667877;0,14593810297678
18;0,791756185146948;0,713811647462126;0,514289674119475;0,0841720147831713;0,0915704768646882
19;0,837258956226895;0,794817858477253;0,623316515977923;0,0491875194233269;0,135826574972111
20;1,68947352918009;0,856184480871194;0,72104726269041;0,035093951886915;0,115400005186398
21;1,1097321692867;0,89105956416888;0,796784079598925;0,0126503018130767;0,0833806744423104
22;0,820009304396257;0,939449222071707;0,879142441867935;0,00483767818774253;0,095522033204837
23;2,33942816543056;0,9814067985772;0,959414282388014;0,00174822604644279;0,0905759714642656
24;0,635739519685724;0,983152999540253;0,966666845028728;0,000284414702216335;0,00745981787048763
25;1,53452602320183;0,998840975126817;0,997388856835885;1,0012639008987E-05;0,0344957183935009
26;1,13156989132601;0,999574946642947;0,999160329615851;1,91188211726733E-07;0,00191750619207627
27;0,943887640342758;0,999998113467387;0,999995511081801;5,48040627953865E-11;0,00093626825342563
28;1,00921579149837;0,99999997520619;0,999999951056152;6,56177035815022E-16;4,81450346463627E-06
;Extremum;0,99999997520619;0,999999951056152;6,56177035815022E-16;
