Iteration;Lambda;deltaX1;deltaX2;X1;X2;F_x;dF_dX1;dF_dX2;norm_X
;Rosenbrok;;;;;;;;
0;;;;0;0;1;2;0;
1;0,080631569516543;-2,98781810975748E-06;0,419377694280899;0,161263139033086;0;0,771109685364828;-3,70551897683757E-05;5,20116000216089;0,161263139033086
2;0,00498564491982166;0,00833929770665686;7,43892962856719E-05;0,161262954289067;0,0259311369419531;0,703480388415887;1,67266178012436;0,0149206968169592;0,0259311369426112
3;0,0307964271440003;-0,00100528326522881;0,116302971388374;0,212774960937221;0,0263906410944143;0,655378304792456;-0,032642853683261;3,77650858148434;0,0515140560719649
4;0,00496107687213527;0,00777962112511344;7,74966053098237E-05;0,212613017230773;0,0451261904754366;0,619978870667603;1,56813154192571;0,015620924107243;0,0187362492610657
5;0,0219445142083796;-0,00067531515917872;0,0682576135753074;0,247024902133169;0,045468984066456;0,591158958170128;-0,0307737575216338;3,11046364148918;0,0344135922272269
6;0,00496107687213527;0,00745027808342052;4,53097296924184E-05;0,24687223115646;0,0609002332998656;0,567201644734446;1,50174614815309;0,00913304326060904;0,0154320044495436
7;0,0173885486424362;-0,000277209703446863;0,0468169084849571;0,272985417102211;0,0610590436668562;0,546672732755246;-0,0159420840201892;2,69239885672241;0,0261136688531129
8;0,00496107687213527;0,00718096293723608;6,11423544765258E-05;0,272906327197885;0,0744162413655052;0,528665588756686;1,44746052567119;0,0123244118267835;0,0133574318479923
9;0,0149283591973754;-0,000284017645325761;0,0362418415339669;0,294514537849126;0,0746002246121518;0,512444270122079;-0,0190253759017063;2,42771767846654;0,0216089939003061
10;0,00496107687213527;0,00697814009028679;3,86040923251068E-05;0,294420151496757;0,0866443186388661;0,49784307398908;1,40657769878163;0,00778139370142261;0,01204446386137
11;0,0130572799355208;-0,000169810173078086;0,0289592276680958;0,312786230260809;0,086745922474714;0,484560030233587;-0,0130050189562174;2,21786067321078;0,0183663598055477
12;0,00496107687213527;0,00679075365768411;4,56111396240917E-05;0,312721711362044;0,0977488997661984;0,472351657347931;1,36880637666099;0,00919379820140953;0,0110031664517637
13;0,0117896485762746;-0,000135216107413616;0,024266047433485;0,328859457511841;0,0978572914160742;0,461020613265688;-0,0114690532579338;2,05825027578158;0,0161381101602711
14;0,00496107687213527;0,00663186741412027;4,23609715203964E-05;0,328802558656977;0,10806842925632;0,450506187537404;1,33677981314284;0,00853866461096864;0,0102112963658974
15;0,0108284332479219;-0,00016844398648804;0,0209611423401282;0,343277789630764;0,108160889616086;0,440651884144377;-0,0155557117665537;1,93575024753935;0,0144755262654802
16;0,00496107687213527;0,00650163069571648;2,21936752047807E-05;0,34320061654889;0,117764295399384;0,431385480133607;1,31052810978076;0,00447356003077382;0,00960371586018868
17;0,00994672179195693;-8,46332016893215E-05;0,0180937802576784;0,356236075057418;0,11780879265643;0,422704527520019;-0,00850865274604917;1,81906970317691;0,0130355344552286
18;0,00496107687213527;0,006359153278159;4,04136593578907E-05;0,356193862977067;0,126833337289663;0,414486507967652;1,28180905921379;0,00814614657250745;0,0090246433556646
19;0,00935265804852761;-9,41618705642651E-05;0,0161774717950317;0,368182184791398;0,126909525412969;0,406673572519855;-0,010067926152725;1,72971915695972;0,0119885639070786
20;0,00496107687213527;0,00624717216595528;3,03110159590919E-05;0,368132237035811;0,135490795117851;0,399256963196452;1,25923712269882;0,006109765428014;0,00858141506548989
21;0,00877736262345624;-6,74702462200244E-05;0,0144595727269459;0,379185017890657;0,135544422744557;0,392195820119899;-0,00768684730419134;1,64737100963617;0,0110529109535714
22;0,00496107687213527;0,00613371456174672;3,49277818445177E-05;0,379146882850276;0,143717156960289;0,385458716991305;1,2363675709598;0,00704036295843258;0,00817282318677599
23;0,00834230662480218;-8,54584150316871E-05;0,0131875383820443;0,389461040228185;0,143775889826838;0,379005162014363;-0,0102439791385291;1,58080240575634;0,0103143246005678
24;0,00496107687213527;0,00604140625803096;2,17757807885952E-05;0,389410219060202;0,151618372081452;0,372819928753555;1,21776106553872;0,00438932541257375;0,00784264691957019
25;0,00789565116749123;-4,73519870538671E-05;0,0119510313320133;0,399025235639048;0,15165302866377;0,366898296315631;-0,00599722379438816;1,5136220026056;0,00961507903712625
26;0,00496107687213527;0,00593541105570255;3,48978430217765E-05;0,398995482950785;0,159162223774052;0,361206553217994;1,19639570373114;0,00703432821567151;0,00750925405261651
27;0,0075892351365976;-7,07669675202633E-05;0,0110951113022926;0,408075211262815;0,159215608944908;0,35571822795443;-0,00932465080426925;1,46195382045663;0,0090798852524005
28;0,00496107687213527;0,00585812143308789;1,90015042727567E-05;0,40802895095337;0,166468474231705;0,350429759583856;1,18081650094781;0,00383011688036561;0,00725301281431777
29;0,00722208355167428;-2,44988805734525E-05;0,0101448905186577;0,41655690638241;0,166496135655828;0,3453388276506;-0,00339221782719101;1,40470411981121;0,00852800029046028
30;0,00498564491982166;0,00581280241755795;6,05753624172379E-06;0,416539993988833;0,173499491614617;0,340425582305086;1,16590782356917;0,00121499551996584;0,00700337637961624
31;0,00691566752078065;-4,85037938509774E-06;0,00937741638461785;0,424603024856515;0,173507894119673;0,335678294721394;-0,000701360985114308;1,35596691952584;0,00806303524581614
32;0,00498564491982166;0,00572351706868343;1,6448216940581E-05;0,424599528119682;0,180268263703453;0,331085730250495;1,14799933824572;0,00329911520076109;0,0067603704881071
33;0,0067075236806326;-3,09012800188865E-05;0,0088441257284936;0,432299760866316;0,180290392596787;0,326629918510843;-0,00460695802060473;1,31853812965734;0,00770026454352385
34;0,00496107687213527;0,00560596178454123;3,13156266046361E-05;0,432276905393429;0,186831761616859;0,322309611761351;1,1299888973759;0,00631226393215667;0,00654140894833768
35;0,00649937984048454;-2,34559523112531E-05;0,00831134543177291;0,439621132453005;0,186872787417807;0,318112738282522;-0,00360895237498604;1,27879053629112;0,00734434164639395
36;0,00498564491982166;0,00558565511777315;2,53001323157745E-06;0,439603139497931;0,193248382958583;0,314044641904363;1,12034755936308;0,000507459570880942;0,00637562093023047
37;0,00624389211988896;-3,23647338102786E-06;0,00774072895018703;0,446598468795375;0,193251551481399;0,310095569577081;-0,000518342296581098;1,23972816979495;0,0069953300150325
38;0,00498564491982166;0,00550435867078866;1,5443674633619E-05;0,446595884524737;0,199432395933097;0,30625613901321;1,10404145487873;0,00309762826715132;0,00618084499195218
39;0,00607550021593472;-2,97359889666961E-06;0,00733050076996795;0,453303488622254;0,199451215574303;0,302516588048282;-0,000489440999256407;1,20656744456064;0,00670763049876157
40;0,00498564491982166;0,00543763599476578;1,50647194429404E-05;0,453301048443223;0,205466732424699;0,298879766458733;1,09065849698744;0,0030216190052057;0,00601551734532212
41;0,00590710831198048;-4,40006391958652E-06;0,00694637618345335;0,459743686316309;0,20548458145544;0,295333943052679;-0,000744876119955773;1,17593513045378;0,00644266259799699
42;0,00498564491982166;0,00537474318238636;1,34273067863285E-05;0,459739972628466;0,211347376464627;0,29188091530872;1,07804371727672;0,0026931935591612;0,00586279618537278
43;0,00577846834422006;-3,68754243964516E-05;0,00666206075646279;0,465969414122435;0,211362938998353;0,288511677124296;-0,00638152226503697;1,15291117985037;0,00622946093327802
44;0,00496107687213527;0,00528483493360186;1,52517918348547E-05;0,465937754899917;0,217082619988335;0,285222505269498;1,06525963410989;0,00307429056794484;0,0057197686083906
45;0,00563464448795222;-3,50637152046793E-05;0,00634182493090706;0,471940114225492;0,217099942522738;0,282014151107702;-0,00622287977167879;1,12550577848645;0,00600238432154414
46;0,00496107687213527;0,00522606011436255;1,45553168017972E-05;0,471909242040579;0,222683663209842;0,278879870161619;1,05341244432547;0,00293390269430205;0,00558380603203511
47;0,00546625258399798;1,07680174593347E-06;0,00597625634677027;0,477667460536388;0,222699700663026;0,2758195464043;0,00019699085056657;1,09330043845125;0,00575824082905445
48;0,00498564491982166;0,00519247516152118;1,65849234165179E-05;0,477668442662822;0,228150508439829;0,272830283454873;1,04148515287906;0,0033265352192613;0,00545080786528302
49;0,00536218066392395;-1,93228860418718E-05;0,00575382126883454;0,483253074211354;0,22816834592266;0,269905909337889;-0,00360354998328827;1,0730375624129;0,00558466003519039
50;0,00496107687213527;0,00510393752698414;2,42969685553465E-05;0,483235196722874;0,233491767756479;0,267045921870279;1,02879629937832;0,00489751906321279;0,00532345185245209
51;0,00525810874384993;-2,44183851430778E-05;0,0055274737574403;0,488644719540276;0,233517519444288;0,264246926241884;-0,00464394829636006;1,05122849806129;0,00540958411168673
52;0,00496107687213527;0,00505613118782823;1,82586240991639E-05;0,488621680555787;0,238732744833349;0,261507819460491;1,01916001669453;0,00368037516244035;0,0052152762777744
53;0,00512946877608951;-1,12401704302427E-05;0,00526861725773743;0,493849430039261;0,238751623202829;0,258825875540725;-0,00219129327439083;1,0271272694546;0,00522778357000277
54;0,00498564491982166;0,00504318891557386;3,94264158090357E-06;0,493838505029079;0,243872515055796;0,256199460554604;1,01154193623445;0,000790798711963747;0,00512090350676784
55;0,00498564491982166;1,58481426974863E-05;0,00499211315166443;0,498881693944653;0,243876457697377;0,25362604772742;0,00317875479548857;1,00129737114191;0,00504319045670395
56;0,00502539685601548;0,00504599411435562;-9,53898155953247E-06;0,498897668449008;0,24890837435825;0,25110355569332;1,00409863318864;-0,00189815487867673;0,00503194201742843
57;0,00488157299974764;9,85001087555947E-06;0,00479817146553944;0,503799249225866;0,248899108376645;0,248630489953319;0,00201779444373129;0,982915028780168;0,00490158953508667
58;0,00502539685601548;0,00500204286112786;-1,48204786303043E-05;0,503809389443719;0,253838646472007;0,246205143747429;0,995352805846635;-0,00294911607081616;0,00493954850361373
59;0,00479268496818103;2,33628010691939E-06;0,00462868176810844;0,508579801874337;0,253824512287745;0,243825641145141;0,000487467906284289;0,965780517358972;0,00477043336955447
60;0,00498564491982166;0,00488350039522311;1,6289007607699E-05;0,508582232216228;0,258639551017779;0,241491449179775;0,979512274491821;0,00326718165245543;0,00481503934337862
61;0,00475293303198721;-1,54898925851354E-05;0,0045228414439261;0,513237788460897;0,258655079713376;0,23920125730049;-0,00325901763834846;0,951589558171217;0,00465558214272545
62;0,00496107687213527;0,00480906989427842;2,02836634573376E-05;0,513221620223865;0,263375988662185;0,236953232808298;0,9693600841562;0,00408856060490903;0,00472093663533313
63;0,004688613048107;-2,93314043003056E-05;0,00439516906785713;0,517766574562754;0,263395158340785;0,234745936684214;-0,00625588079019401;0,937413478732618;0,00454499476558144
64;0,00492132493594145;0,00470408395059418;4,12119863014757E-05;0,517735787340625;0,268008474668959;0,232578946128559;0,955857215653305;0,0083741648515212;0,00461341905714705
65;0,00464886111191319;-4,72928323221048E-05;0,00429922687636925;0,522179434779017;0,268047404998282;0,230450590481625;-0,0101729931661998;0,924791421570337;0,00444381796738703
66;0,00488157299974764;0,00460673126558486;5,62939684352303E-05;0,522129774570251;0,272561841832218;0,228360284815925;0,943698120630996;0,0115319321124852;0,00451470996454177
67;0,00458454112803298;-4,24313871815311E-05;0,00416406292340329;0,526456197416731;0,272614710449274;0,226306180118993;-0,00925531825248049;0,908283469842031;0,00432674586002175
68;0,00488157299974764;0,004562049152874;5,85751730625939E-05;0,526411016905046;0,277048562511772;0,224286884863401;0,934544900406047;0,0119992414464809;0,00443408224898384
69;0,00452022114415277;-4,64598501821665E-05;0,00404206353544967;0,530635366524021;0,277102801736672;0,222302224156605;-0,0102782250470789;0,89421809388206;0,00422469781130635
70;0,00488157299974764;0,00452841386639354;5,14068552603916E-05;0,530585192618146;0,281467992639652;0,220350538633567;0,927654644645823;0,0105307971965285;0,00436547924520257
71;0,00444071727176513;-4,11669905871524E-05;0,0039027688227349;0,534704644620858;0,281514756932648;0,218430755027242;-0,00927034712362784;0,878860009293858;0,00411971742984221
72;0,00488157299974764;0,00448505062498781;5,43688969769869E-05;0,534659390744641;0,285804976224575;0,216542192736223;0,918771597847593;0,0111375773710232;0,00429045795762341
73;0,00437639728788492;-3,84777560552459E-05;0,00378361183752691;0,538680300273647;0,285853718687975;0,214684479704032;-0,00879210764565708;0,864549442986129;0,00402120495227349
74;0,00488157299974764;0,00444529616636851;5,48183658731048E-05;0,538637380958353;0,290074079905803;0,212855781511677;0,910627817426538;0,011229651974054;0,00422057944796343
75;0,00431207730400471;-3,53509280826284E-05;0,00366809119516711;0,542564078502273;0,290122503033213;0,211056658160491;-0,0081981202075847;0,850655249561616;0,003926996103983
76;0,00488157299974764;0,00440568719590613;5,59580801057919E-05;0,542524058780019;0,294275038731566;0,209284565303178;0,902513840545638;0,0114631247158825;0,0041527285372716
