Iteration;Lambda;deltaX1;deltaX2;X1;X2;F_x;dF_dX1;dF_dX2;norm_X
;Rosenbrok;;;;;;;;
0;;;;-1;-1;404;804;400;
1;0,00154489303400219;-0,0635814603887856;0,136152130930176;0,242093999337758;-0,382042786399125;19,9918656546574;-41,1558981686078;88,1304581828951;1,38732426672073
2;0,00435182924019853;0,00788327156078145;0,00216015399986231;0,0629905582809778;0,00148591847329149;0,878602672640337;1,81148457939536;0,496378391851554;0,423287502838783
3;0,128492406876263;-0,156519238711905;0,570578525624109;0,295752571906721;0,0652667727636662;0,545260921720622;-1,2181205295861;4,44056220515484;0,241342396526431
4;0,00397529349609624;0,00484693209757305;0,00135909328645463;0,290910185287997;0,082919310816829;0,50310057874127;1,21926396185156;0,341885017493493;0,0183046662871402
5;0,0363815124520271;-0,0348079835083801;0,124043483301367;0,335268852298407;0,09535760483793;0,470929560130348;-0,956749215807842;3,40951969671221;0,0460695397968748
6;0,00383146963982839;0,00433947506886126;0,00117973840318724;0,33160309672511;0,10842107604228;0,446991437945178;1,13258761696873;0,307907543080541;0,0135680523226451
7;0,0264022075835774;-0,0202534506000869;0,07464436416965;0,361505910094907;0,116550514911241;0,427657375407122;-0,767112012735059;2,82720162446113;0,030988159412155
8;0,00376714965594818;0,0040734145317616;0,00105818435898263;0,358616084340059;0,127201006538126;0,411570586317354;1,08129883434013;0,280897881853936;0,0110355817602758
9;0,0210136666570418;-0,0134731069371701;0,051756972807883;0,38133813760153;0,133103700992074;0,397908605234916;-0,641159258736753;2,46301483946587;0,0234762327947609
10;0,00372739771975437;0,00388545135779462;0,000982142144729911;0,378948282042515;0,14228433688842;0,385878807404971;1,04240321262274;0,263492714910668;0,00948659501898521
11;0,0179406451501937;-0,0101013327375098;0,0398773624039661;0,397649668183602;0,147011566186294;0,375177338160484;-0,563041777647594;2,22273848404696;0,0192895966892182
12;0,00370282967206797;0,00375587426766277;0,000910554643733873;0,395564820382714;0,15524198819827;0,36549306295607;1,01432542144591;0,245907785227761;0,00849037318662094
13;0,0155643901764765;-0,00764755727487927;0,0315683829011733;0,411352177008017;0,159069392914988;0,356790695067883;-0,491349624891668;2,0282441228494;0,016244680854977
14;0,00366307773587415;0,00358514294188147;0,00090411954303224;0,409552325136547;0,166499008804315;0,348780756593427;0,978724231476324;0,246819644087209;0,00764451823349127
15;0,0148300870066298;-0,00725183577420659;0,0286913604368828;0,424066890644837;0,170159365601074;0,34105633996087;-0,488994823224209;1,93467242802124;0,0149689954163278
16;0,00359875775199394;0,00341537763397388;0,000879189362967435;0,422307116734074;0,177121782998985;0,333878277960728;0,94904349482305;0,24430356905249;0,00718136896696776
17;0,0139975116460376;-0,00663317107296022;0,0257509742268963;0,435591364105456;0,180541425051965;0,327018185558262;-0,473882161393874;1,83968228625734;0,0137173313729231
18;0,00355900581580013;0,00329778274339606;0,000843145022880099;0,433904814737051;0,18708886500798;0,320604068309453;0,92660223502744;0,236904648803038;0,00676116992462694
19;0,0130081438401481;-0,00579259316098081;0,0226553797391775;0,445958189892891;0,190170554756009;0,314545519128056;-0,445305128246098;1,74163047530689;0,0124410877478829
20;0,00353443776811373;0,00320435437742802;0,000813737083108364;0,444384286629283;0,196326239286032;0,30884133670874;0,906609364107755;0,230230983397012;0,00635370942964454
21;0,0122059362565707;-0,00515984261938077;0,0202583248876203;0,455450302737193;0,199136423993663;0,303420973085792;-0,42273222724747;1,65971085394739;0,0114172610809911
22;0,00349468583191992;0,00308350189030868;0,000807188828510834;0,453972986411935;0,204936592000037;0,298278874439822;0,882340227022542;0,230976078346756;0,00598534981659662
23;0,0118691524486622;-0,00499687630166711;0,0190657731296778;0,464445617078053;0,207678082285929;0,293269235531765;-0,420996892851462;1,60632978741685;0,0108255144014753
24;0,00347011778423352;0,00301842997698658;0,000765233320675362;0,462984708273062;0,213252235848588;0,288506997160921;0,869835021364641;0,220520849220796;0,00576241637480381
25;0,0109874409926972;-0,00423595946387286;0,0167464357370441;0,472541969243687;0,215675195667061;0,284019507013913;-0,385527391381514;1,52414340592815;0,00985961315379947
26;0,00347011778423352;0,00297065877802883;0,000742044654045485;0,471204143786545;0,220964152805695;0,279739374769362;0,856068572521088;0,213838463183286;0,0054555333898786
27;0,0104121455676258;-0,00381563464902475;0,0152481541105027;0,480117654379504;0,223190670012316;0,275639249351808;-0,366459979285018;1,46445840691214;0,00918738537137626
28;0,00347011778423352;0,00293833027246194;0,000708579894200819;0,478845995088178;0,228272513174413;0,271705735593333;0,84675231653872;0,204194767514881;0,00523853484071269
29;0,00973857795180888;-0,00328767083109419;0,0136295119836528;0,487092158528665;0,230261079835208;0,267971221866771;-0,33759249526606;1,39953821298121;0,00848254730913135
30;0,00347011778423352;0,00289250235856558;0,000694896626986031;0,485920672807018;0,235117642277788;0,264377806402129;0,833545873199943;0,200251596687379;0,00499585603822859
31;0,00935265804852761;-0,00302584895058677;0,0126550763340657;0,493716542326819;0,236990526985277;0,260900134725304;-0,323528234955957;1,35309943637445;0,00801768537031097
32;0,00347011778423352;0,00286322991338576;0,000668185568529483;0,492593861244996;0,241685941403276;0,25755368239469;0,825110296369433;0,192554146595653;0,00482776649893487
33;0,00885686649584387;-0,00267146677574731;0,0115323396289002;0,499901752984286;0,243391367772895;0,254336780796537;-0,301626627995455;1,30207897277348;0,00750424951446699
34;0,00347011778423352;0,00282257174513523;0,00065699652783317;0,498855073058281;0,247909735172793;0,251235852183719;0,813393642705612;0,189329748637995;0,00463801496633654
35;0,00859958656032303;-0,00254375825236638;0,0109150268760038;0,505849922096344;0,24953789273465;0,248211789604516;-0,295800063703392;1,26925019004563;0,00718183890877034
36;0,00347011778423352;0,00280292130894836;0,000627665479482717;0,50482346103471;0,253942340391769;0,245281596221184;0,807730885010138;0,180877283858927;0,00452247514922456
37;0,00813416278465413;-0,00221742179113462;0,0099397284703936;0,511393675539575;0,255413625662723;0,242469186213334;-0,272606025947501;1,22197314383059;0,00673293390643845
38;0,00347011778423352;0,00275792417351354;0,000626591232856765;0,510447700520845;0,259654016400985;0,23974296567296;0,794763850969028;0,180567713206647;0,00434462683658803
39;0,00802429113525166;-0,00220762177948826;0,00963758659466647;0,516825117044795;0,261102944301382;0,237064279051084;-0,275117358315916;1,20105146139668;0,00653994140497361
