Iteration;Lambda;deltaX1;deltaX2;X1;X2;F_x;dF_dX1;dF_dX2;norm_X
;Rosenbrok;;;;;;;;
0;;;;3;3;3604;-7204;1200;
1;0,000710835055998654;0,393408401213187;0,0917015631748546;-2,1208557434143;3,85300206719838;51,3457258597766;553,445413100071;129,00540343501;5,19141368718618
2;0,000269504831500294;0,00156551158119817;-9,19591975681089E-06;-1,97169953061216;3,88776964671376;8,83100101093917;5,80884421434372;-0,0341215395123662;0,153154694354555
3;0,000341640786499874;-0,000119082409501557;-0,000545315933806449;-1,96971499250611;3,88775798940417;8,82557651375625;-0,348560283804408;-1,59616754016181;0,00198457234365658
4;0,00150279505801363;0,00476041268916195;-0,00105746260218607;-1,97023880717804;3,88535927671305;8,82355642880836;3,16770584503665;-0,703663880545236;0,00245524018887077
5;0,000386223258500547;-0,000160204290356135;-0,000623055033329846;-1,96901536550459;3,88508750535622;8,8215582693673;-0,414797107191586;-1,61319915260609;0,00125326341952039
6;0,00132446517001094;0,00393698806104585;-0,00099747472170555;-1,96956474982569;3,8829508792663;8,81973275929975;2,97251158444079;-0,753115102073476;0,00220612651051211
7;0,000386223258500547;-0,000138548934177205;-0,000617626358438261;-1,96841669671562;3,88266000869755;8,81789083403662;-0,358727578227939;-1,59914335774625;0,00118432750171284
8;0,00147677707799512;0,00464201959526867;-0,00104800324492582;-1,96894645738039;3,8802984304424;8,8159020947602;3,14334483141538;-0,709655682324506;0,00242026821181585
9;0,000386223258500547;-0,000155782926776765;-0,000622085978508104;-1,96773242449701;3,88002434491236;8,81392154989922;-0,403349418627891;-1,61069009909776;0,00124458777099325
10;0,0013665631459995;0,00415032061150103;-0,00100655549768615;-1,96828362694747;3,87782323518331;8,81206399090623;3,03705000654435;-0,73655981476799;0,00226907650393793
11;0,000386223258500547;-0,000143640125552006;-0,000619074075426338;-1,96711064759771;3,87753875865157;8,81016875000813;-0,37190956885835;-1,60289175185824;0,0012069827886372
12;0,00143467910200656;0,00443286748401246;-0,00103737422714357;-1,96764421848399;3,8752391233524;8,80821928510197;3,08979720817888;-0,723070563788575;0,0023607245497663
13;0,000386223258500547;-0,000148310811751184;-0,000620339794090867;-1,96645086693814;3,87495985668313;8,80628019245917;-0,384002797570966;-1,60616892027488;0,00122559282983618
14;0,00140866112198805;0,00432400760093314;-0,0010256688391919;-1,96699179674981;3,87269730896979;8,80436570461017;3,06958681079423;-0,728116097748455;0,00232631193443239
15;0,000386223258500547;-0,000145285679043863;-0,000619647126089487;-1,9658062509295;3,87241609359795;8,80244176976171;-0,376170196502179;-1,60437548089458;0,00121844202875041
16;0,00143467910200656;0,00445142215287278;-0,00103239384763122;-1,96634593444921;3,87011432962374;8,80050276012823;3,10273018310991;-0,719599139756966;0,00236418605326078
17;0,000386223258500547;-0,000147857506493237;-0,000620379723176967;-1,96514758788765;3,86983640369917;8,79855049474007;-0,382829110466498;-1,60627230370718;0,00123015336489911
18;0,00140866112198805;0,00431383594009363;-0,00102800189206649;-1,96568686437193;3,86757371035361;8,79662999659795;3,0623660103613;-0,729772317855737;0,00232606971145114
19;0,000386223258500547;-0,000142732357118825;-0,000619151983535018;-1,96450410739268;3,86729185531105;8,79470937442929;-0,369559196597743;-1,60309346966514;0,00121587677704939
20;0,00143467910200656;0,00441190157735585;-0,0010421812793382;-1,965034306249;3,86499193061155;8,79274765654297;3,0751835523256;-0,726421175216529;0,00236024669273547
21;0,000386223258500547;-0,000143165951196781;-0,000619340363660425;-1,96384659883693;3,86471136985822;8,7908153432518;-0,370681847987615;-1,60358121896884;0,00122039470377011
22;0,00143467910200656;0,00441577373284762;-0,00104106463285164;-1,96437840833773;3,86241074539499;8,78885574168443;3,07788252207177;-0,725642850304009;0,00236129080503224
23;0,000386223258500547;-0,000142539335773244;-0,000619258780260518;-1,96318965852077;3,86213048524884;8,78691994063795;-0,369059430358056;-1,60336998518602;0,0012213401970112
24;0,00143467910200656;0,00440501403074037;-0,00104367211043759;-1,96371914037291;3,85983016383831;8,78495413928485;3,07038279471657;-0,727460314280659;0,00236047233059103
25;0,000386223258500547;-0,000140853523358049;-0,000618907220181787;-1,96253328712509;3,8595492017453;8,78302317032398;-0,364694565275254;-1,60245973425992;0,00121868274094337
26;0,00147677707799512;0,00465632273135994;-0,00104307706672037;-1,96307185969955;3,85718272594133;8,78104206531478;3,15303020390958;-0,706319919412923;0,00242698746365135
27;0,000386223258500547;-0,000148470689540119;-0,000620929094440643;-1,96185408610005;3,85690992876051;8,77904133315034;-0,384416749308507;-1,6076947226102;0,00124795466324448
28;0,00140866112198805;0,00431145957818124;-0,00102796893766393;-1,96239559902944;3,85464523170875;8,7771190188782;3,06067904543035;-0,729748923724927;0,00232853795094215
29;0,000386223258500547;-0,000138033461729955;-0,000618344845901508;-1,96121349359529;3,85436338570154;8,77519338635517;-0,357392929327583;-1,6010036482581;0,00121524089349709
30;0,00150279505801363;0,00478381916522273;-0,0010495699983192;-1,96175058192325;3,85195740533108;8,77318595758604;3,18328113984212;-0,698411930969822;0,00246519885913717
31;0,000386223258500547;-0,000149695078341352;-0,000621400932365056;-1,9605211247087;3,85168766239932;8,77115685975408;-0,38758690743411;-1,6089163940503;0,00125870023899602
32;0,00140866112198805;0,00432335869655478;-0,00102467720577437;-1,96106710331659;3,84942124442649;8,76924121140888;3,06912615750564;-0,727412143190431;0,0023312535400157
33;0,000386223258500547;-0,000137071817873427;-0,000618257242603075;-1,95988173541129;3,84914030093828;8,76730610375321;-0,354903064112679;-1,60077682789836;0,00121820618718218
34;0,00150279505801363;0,00476456889381299;-0,00105417099009244;-1,96041508198212;3,84673466143233;8,76528762049415;3,17047149470316;-0,70147355387622;0,00246405357027534
35;0,000386223258500547;-0,000146483216583649;-0,000620740958475008;-1,95919057215045;3,8464637360306;8,76326663302187;-0,379270831985489;-1,60720760547912;0,00125412316028081
36;0,00143467910200656;0,00444632477030137;-0,00103233725364325;-1,9597347040871;3,84415790886643;8,76132393395564;3,09917720560833;-0,719559692616567;0,00236915986701864
37;0,000386223258500547;-0,000138286273759571;-0,000618726512565637;-1,95853772976808;3,84387999817726;8,75936144318339;-0,358047504172708;-1,60199185043322;0,00122881319636028
38;0,00150279505801363;0,00477847885991646;-0,00105031416312655;-1,95907580178788;3,84147253274145;8,75735077862601;3,17972755794964;-0,698907118123504;0,0024668626478005
39;0,000386223258500547;-0,000145513813310738;-0,000620654241645472;-1,95784771704931;3,8412025985569;8,75531910380508;-0,37676087627574;-1,60698308034339;0,00125740072733821
40;0,00143467910200656;0,00442864731178037;-0,00103657389754679;-1,95838824800495;3,83889709351426;8,75336608750325;3,0868556638111;-0,722512718068469;0,00236802179375128
41;0,000386223258500547;-0,000135174875061587;-0,000618091036936427;-1,95719603255196;3,83861804229798;8,75141114717855;-0,349991545269394;-1,60034649217158;0,00122443753114431
42;0,00150279505801363;0,00472654210852747;-0,00106326585157985;-1,95772199811653;3,83621304949843;8,74937089903833;3,14516745535146;-0,707525517807639;0,00246183471032985
43;0,000386223258500547;-0,000140111980569681;-0,000619434378035954;-1,9565072612934;3,83593978668747;8,74736581976013;-0,362774580468417;-1,60382463873567;0,00124509361629378
44;0,00147677707799512;0,00462520047530221;-0,00104969235869878;-1,95704299847831;3,83357129522386;8,7453663845524;3,13195575975584;-0,710799466175249;0,00242832579043415
45;0,000386223258500547;-0,00013783236912268;-0,000618931960256584;-1,9558333643193;3,8332967679379;8,7433710838723;-0,35687226517065;-1,60252379066836;0,00124039511019266
46;0,00150279505801363;0,00476229289053084;-0,00105382500872641;-1,95636967019574;3,83088850310493;8,74135098236814;3,16895698128364;-0,701243328627488;0,00246725829592366
47;0,000386223258500547;-0,000140581848763689;-0,000619716942528343;-1,95514574530438;3,83061766662155;8,73932287787263;-0,363991151929785;-1,604556247944;0,00125353282383083
48;0,00147677707799512;0,00462749405964794;-0,00104880903185192;-1,95568327909414;3,82824809473423;8,73732461110816;3,13350886101933;-0,710201321160664;0,0024297764309297
49;0,000386223258500547;-0,000136080704201688;-0,00061864580929616;-1,9544730450913;3,82797379846578;8,73532524528156;-0,352336896358858;-1,601782895463;0,00124092900059735
50;0,00150279505801363;0,00473107730720664;-0,00106149455837785;-1,95500253523791;3,82556664704647;8,73328729795065;3,14818529777447;-0,706346851965911;0,00246469831233941
51;0,000386223258500547;-0,000136582108507482;-0,00061885578096304;-1,95378663285384;3,82529383946367;8,73127409835062;-0,353635120364686;-1,60232654906816;0,00124613104640675
52;0,00150279505801363;0,00473634407492445;-0,00105999253217255;-1,95431807396506;3,8228858710444;8,7292390694149;3,15168994579;-0,705347363581055;0,00246591596833113
53;0,000386223258500547;-0,000135964745221134;-0,000618779420949549;-1,95310081800441;3,82261344948727;8,72722148334464;-0,352036658146888;-1,6021288395522;0,00124736745930072
54;0,00150279505801363;0,00472466812261067;-0,00106282481481125;-1,95362985695452;3,82020577818489;8,7251797747897;3,14392045503242;-0,707232040153283;0,00246510918846018
55;0,000386223258500547;-0,000134229166370029;-0,000618416568817664;-1,95241560175191;3,81993262872182;8,72316740381657;-0,347542939001532;-1,60118935151283;0,00124459886157567
56;0,00154489303400219;0,00497798158413797;-0,00106147229071045;-1,95295251841739;3,81745896244655;8,72110878932082;3,2222176387462;-0,687084650748027;0,00253126536480902
57;0,000386223258500547;-0,0001409683063606;-0,000620227221334003;-1,95170802302135;3,81719359437388;8,71902735912639;-0,364991758673178;-1,60587744959209;0,00127247357722958
58;0,00147677707799512;0,0046215762853289;-0,00104957137608472;-1,95224703448422;3,81482207136625;8,71702535118484;3,12950163852974;-0,710717542765238;0,00243200631841349
59;0,000386223258500547;-0,000130874734465464;-0,000617720822942748;-1,9510383481639;3,81454757572101;8,71502243681427;-0,338857724347221;-1,59938794297618;0,00123946378735908
60;0,00154489303400219;0,00491920080459194;-0,00107618774052035;-1,95156184710176;3,81207669242924;8,71293050055537;3,18416919250927;-0,696609873197751;0,00252573066250063
61;0,000386223258500547;-0,000135251885242131;-0,000618926813694059;-1,95033204690062;3,81180764549411;8,71087928644737;-0,350190938182299;-1,60251046531208;0,00125888632848503
62;0,00154489303400219;0,0049870134360945;-0,00105864218242302;-1,95087305444158;3,80933193823933;8,70882571171887;3,22806390237594;-0,685252738618747;0,00253413014084431
63;0,000386223258500547;-0,000138541245070996;-0,000619854637387426;-1,94962630108256;3,80906727769373;8,70673467848949;-0,358707669778513;-1,60491276417147;0,00127453487305653
64;0,00150279505801363;0,00475173436800211;-0,00105510372805316;-1,95016536519598;3,80665542272319;8,70470802274559;3,16193105817295;-0,702094222646554;0,00247136288660537
